n,m,parseTime,SATime,SearchTime,Description
97,86,104,131,8,sameChar
97,87,100,132,7,sameChar
97,88,118,125,8,sameChar
97,89,115,127,8,sameChar
97,90,109,132,8,sameChar
97,91,109,127,10,sameChar
97,92,106,125,8,sameChar
97,93,108,125,8,sameChar
97,94,107,126,8,sameChar
97,95,104,128,8,sameChar
97,96,104,128,8,sameChar
98,1,119,132,1,sameChar
98,2,108,129,2,sameChar
98,3,104,128,2,sameChar
98,4,104,128,1,sameChar
98,5,107,130,2,sameChar
98,6,110,132,1,sameChar
98,7,105,129,2,sameChar
98,8,105,132,1,sameChar
98,9,108,129,2,sameChar
98,10,117,129,2,sameChar
98,11,115,127,2,sameChar
98,12,112,131,2,sameChar
98,13,114,140,2,sameChar
98,14,109,131,2,sameChar
98,15,126,126,3,sameChar
98,16,119,129,3,sameChar
98,17,120,126,4,sameChar
98,18,131,127,3,sameChar
98,19,113,128,3,sameChar
98,20,145,130,4,sameChar
98,21,131,130,3,sameChar
98,22,147,127,3,sameChar
98,23,178,129,3,sameChar
98,24,144,130,3,sameChar
98,25,102,131,3,sameChar
98,26,109,128,4,sameChar
98,27,100,129,3,sameChar
98,28,97,129,4,sameChar
98,29,104,132,4,sameChar
98,30,100,128,4,sameChar
98,31,102,125,4,sameChar
98,32,104,129,4,sameChar
98,33,106,133,4,sameChar
98,34,103,126,4,sameChar
98,35,104,131,4,sameChar
98,36,106,129,5,sameChar
98,37,104,127,4,sameChar
98,38,108,128,4,sameChar
98,39,103,131,5,sameChar
98,40,116,128,4,sameChar
98,41,106,128,5,sameChar
98,42,107,129,5,sameChar
98,43,106,130,5,sameChar
98,44,104,129,5,sameChar
98,45,109,126,5,sameChar
98,46,109,129,5,sameChar
98,47,107,130,4,sameChar
98,48,109,143,5,sameChar
98,49,108,127,5,sameChar
98,50,121,127,5,sameChar
98,51,103,127,6,sameChar
98,52,117,130,6,sameChar
98,53,113,128,6,sameChar
98,54,114,163,5,sameChar
98,55,121,128,6,sameChar
98,56,119,126,6,sameChar
98,57,127,130,6,sameChar
98,58,134,129,6,sameChar
98,59,122,127,6,sameChar
98,60,137,129,6,sameChar
98,61,128,134,6,sameChar
98,62,154,128,6,sameChar
98,63,184,129,6,sameChar
98,64,107,129,6,sameChar
98,65,115,130,6,sameChar
98,66,100,130,7,sameChar
98,67,98,128,6,sameChar
98,68,99,129,6,sameChar
98,69,107,129,7,sameChar
98,70,101,130,7,sameChar
98,71,105,127,7,sameChar
98,72,102,128,7,sameChar
98,73,104,131,7,sameChar
98,74,105,130,7,sameChar
98,75,104,129,7,sameChar
98,76,106,128,7,sameChar
98,77,104,131,8,sameChar
98,78,105,129,7,sameChar
98,79,107,128,8,sameChar
98,80,118,127,8,sameChar
98,81,106,130,8,sameChar
98,82,103,129,8,sameChar
98,83,104,138,8,sameChar
98,84,109,128,8,sameChar
98,85,107,131,7,sameChar
98,86,105,131,8,sameChar
98,87,106,126,8,sameChar
98,88,109,127,8,sameChar
98,89,115,133,8,sameChar
98,90,116,129,9,sameChar
98,91,113,128,8,sameChar
98,92,115,129,9,sameChar
98,93,108,129,8,sameChar
98,94,131,128,9,sameChar
98,95,121,128,8,sameChar
98,96,118,128,8,sameChar
98,97,133,130,8,sameChar
99,1,114,131,1,sameChar
99,2,136,131,1,sameChar
99,3,129,132,1,sameChar
99,4,148,134,2,sameChar
99,5,165,132,2,sameChar
99,6,156,132,2,sameChar
99,7,104,135,3,sameChar
99,8,111,131,2,sameChar
99,9,101,132,2,sameChar
99,10,97,130,2,sameChar
99,11,102,132,2,sameChar
99,12,102,133,2,sameChar
99,13,100,136,3,sameChar
99,14,106,130,2,sameChar
99,15,111,135,2,sameChar
99,16,104,130,2,sameChar
99,17,103,130,3,sameChar
99,18,109,199,3,sameChar
99,19,109,131,4,sameChar
99,20,119,132,3,sameChar
99,21,108,146,4,sameChar
99,22,118,130,3,sameChar
99,23,107,132,4,sameChar
99,24,102,132,3,sameChar
99,25,104,131,3,sameChar
99,26,103,131,3,sameChar
99,27,109,136,4,sameChar
99,28,107,129,3,sameChar
99,29,105,131,4,sameChar
99,30,106,124,3,sameChar
99,31,113,133,4,sameChar
99,32,117,126,4,sameChar
99,33,114,127,4,sameChar
99,34,118,129,4,sameChar
99,35,107,133,5,sameChar
99,36,118,131,4,sameChar
99,37,117,131,4,sameChar
99,38,119,132,5,sameChar
99,39,130,131,5,sameChar
99,40,117,129,4,sameChar
99,41,129,131,4,sameChar
99,42,136,132,5,sameChar
99,43,142,131,5,sameChar
99,44,157,133,5,sameChar
99,45,166,128,5,sameChar
99,46,107,134,5,sameChar
99,47,112,130,5,sameChar
99,48,101,130,5,sameChar
99,49,97,132,5,sameChar
99,50,100,135,6,sameChar
99,51,103,131,5,sameChar
99,52,101,130,5,sameChar
99,53,103,131,6,sameChar
99,54,102,135,5,sameChar
99,55,106,134,6,sameChar
99,56,104,131,6,sameChar
99,57,104,133,7,sameChar
99,58,106,134,7,sameChar
99,59,104,131,8,sameChar
99,60,106,128,6,sameChar
99,61,107,134,6,sameChar
99,62,177,135,6,sameChar
99,63,105,130,6,sameChar
99,64,106,133,6,sameChar
99,65,107,129,7,sameChar
99,66,110,136,6,sameChar
99,67,105,131,6,sameChar
99,68,105,130,7,sameChar
99,69,117,134,7,sameChar
99,70,111,132,7,sameChar
99,71,117,132,7,sameChar
99,72,104,132,7,sameChar
99,73,121,132,7,sameChar
99,74,108,132,7,sameChar
99,75,116,131,7,sameChar
99,76,120,130,7,sameChar
99,77,120,130,7,sameChar
99,78,129,131,7,sameChar
99,79,125,167,7,sameChar
99,80,125,131,7,sameChar
99,81,138,130,7,sameChar
99,82,142,131,8,sameChar
99,83,153,130,8,sameChar
99,84,172,133,8,sameChar
99,85,105,132,7,sameChar
99,86,111,132,8,sameChar
99,87,102,132,8,sameChar
99,88,97,130,8,sameChar
99,89,99,136,8,sameChar
99,90,103,133,8,sameChar
99,91,100,148,8,sameChar
99,92,105,130,9,sameChar
99,93,103,134,8,sameChar
99,94,102,131,8,sameChar
99,95,105,130,8,sameChar
99,96,106,128,9,sameChar
99,97,107,132,9,sameChar
99,98,104,133,8,sameChar
100,1,105,135,1,sameChar
100,2,108,131,2,sameChar
100,3,122,137,2,sameChar
100,4,104,136,2,sameChar
100,5,105,134,1,sameChar
100,6,105,135,2,sameChar
100,7,118,131,2,sameChar
100,8,106,136,2,sameChar
100,9,115,135,2,sameChar
100,10,107,132,3,sameChar
100,11,109,132,3,sameChar
100,12,116,133,3,sameChar
100,13,111,142,2,sameChar
100,14,113,137,2,sameChar
100,15,118,135,3,sameChar
100,16,109,136,2,sameChar
100,17,123,130,3,sameChar
100,18,118,138,3,sameChar
100,19,127,138,3,sameChar
100,20,125,132,2,sameChar
100,21,115,138,3,sameChar
100,22,138,138,3,sameChar
100,23,130,133,4,sameChar
100,24,142,131,4,sameChar
100,25,188,137,3,sameChar
100,26,132,133,4,sameChar
100,27,110,134,4,sameChar
100,28,100,133,4,sameChar
100,29,100,142,4,sameChar
100,30,102,135,3,sameChar
100,31,103,134,3,sameChar
100,32,98,135,4,sameChar
100,33,103,134,4,sameChar
100,34,107,133,4,sameChar
100,35,105,140,4,sameChar
100,36,104,134,4,sameChar
100,37,104,140,5,sameChar
100,38,110,132,4,sameChar
100,39,108,131,4,sameChar
100,40,104,134,4,sameChar
100,41,104,140,4,sameChar
100,42,131,134,4,sameChar
100,43,115,135,5,sameChar
100,44,112,133,5,sameChar
100,45,106,142,5,sameChar
100,46,110,134,5,sameChar
100,47,108,133,5,sameChar
100,48,107,135,5,sameChar
100,49,105,133,5,sameChar
100,50,111,132,5,sameChar
100,51,109,133,5,sameChar
100,52,119,132,5,sameChar
100,53,104,138,6,sameChar
100,54,119,133,5,sameChar
100,55,108,134,5,sameChar
100,56,114,135,6,sameChar
100,57,121,135,6,sameChar
100,58,123,131,6,sameChar
100,59,122,137,6,sameChar
100,60,123,133,6,sameChar
100,61,124,142,6,sameChar
100,62,138,134,6,sameChar
100,63,139,135,7,sameChar
100,64,150,132,6,sameChar
100,65,179,132,6,sameChar
100,66,107,132,7,sameChar
100,67,110,134,7,sameChar
100,68,98,137,8,sameChar
100,69,100,141,7,sameChar
100,70,99,135,7,sameChar
100,71,105,131,7,sameChar
100,72,99,133,8,sameChar
100,73,105,134,7,sameChar
100,74,102,133,7,sameChar
100,75,105,137,7,sameChar
100,76,105,133,8,sameChar
100,77,105,141,7,sameChar
100,78,108,134,7,sameChar
100,79,114,133,7,sameChar
100,80,104,136,7,sameChar
100,81,105,134,7,sameChar
100,82,117,136,7,sameChar
100,83,105,136,8,sameChar
100,84,105,135,8,sameChar
100,85,104,136,7,sameChar
100,86,109,135,8,sameChar
100,87,107,136,8,sameChar
100,88,104,139,8,sameChar
100,89,108,132,8,sameChar
100,90,106,135,8,sameChar
100,91,113,125,9,sameChar
100,92,114,137,8,sameChar
100,93,114,134,8,sameChar
100,94,115,144,9,sameChar
100,95,107,132,8,sameChar
100,96,126,136,9,sameChar
100,97,121,134,8,sameChar
100,98,118,133,9,sameChar
100,99,127,136,8,sameChar
